 -10  -5   1   12.20
 -10   5  -1   12.20
 -10   5   1   12.20
  10  -5  -1   12.20
  10  -5   1   12.20
  10   5  -1   12.20
  10   5   1   12.20
  -3  -5  -9    2.57
  -3  -5   9    2.57
  -3   5  -9    2.57
  -3   5   9    2.57
   3  -5  -9    2.57
   3  -5   9    2.57
   3   5  -9    2.57
   3   5   9    2.57
  -1 -14  -2    1.30
  -1 -14   2    1.30
  -1  14  -2    1.30
  -1  14   2    1.30
   1 -14  -2    1.30
   1 -14   2    1.30
   1  14  -2    1.30
   1  14   2    1.30
  -7 -10  -3    1.95
  -7 -10   3    1.95
  -7  10  -3    1.95
  -7  10   3    1.95
   7 -10  -3    1.95
   7 -10   3    1.95
   7  10  -3    1.95
   7  10   3    1.95
 -10  -3  -3    7.61
 -10  -3   3    7.61
 -10   3  -3    7.61
 -10   3   3    7.61
  10  -3  -3    7.61
  10  -3   3    7.61
  10   3  -3    7.61
  10   3   3    7.61
  -1  -1 -10    4.45
  -1  -1  10    4.45
  -1   1 -10    4.45
  -1   1  10    4.45
   1  -1 -10    4.45
   1  -1  10    4.45
   1   1 -10    4.45
   1   1  10    4.45
  -2 -10  -7    8.21
  -2 -10   7    8.21
  -2  10  -7    8.21
  -2  10   7    8.21
   2 -10  -7    8.21
   2 -10   7    8.21
   2  10  -7    8.21
   2  10   7    8.21
  -5 -12  -3    4.91
  -5 -12   3    4.91
  -5  12  -3    4.91
  -5  12   3    4.91
   5 -12  -3    4.91
   5 -12   3    4.91
   5  12  -3    4.91
   5  12   3    4.91
   0  -2 -10    4.42
   0  -2  10    4.42
   0   2 -10    4.42
   0   2  10    4.42
  -4  -7  -8    1.30
  -4  -7   8    1.30
  -4   7  -8    1.30
  -4   7   8    1.30
   4  -7  -8    1.30
   4  -7   8    1.30
   4   7  -8    1.30
   4   7   8    1.30
  -2  -6  -9    5.98
  -2  -6   9    5.98
  -2   6  -9    5.98
  -2   6   9    5.98
   2  -6  -9    5.98
   2  -6   9    5.98
   2   6  -9    5.98
   2   6   9    5.98
  -6 -12   0    3.98
  -6  12   0    3.98
   6 -12   0    3.98
   6  12   0    3.98
  -5  -8  -7    5.71
  -5  -8   7    5.71
  -5   8  -7    5.71
  -5   8   7    5.71
   5  -8  -7    5.71
   5  -8   7    5.71
   5   8  -7    5.71
   5   8   7    5.71
  -7 -11   0    0.00
  -7  11   0    0.00
   7 -11   0    0.00
   7  11   0    0.00
  -2 -13  -4    3.40
  -2 -13   4    3.40
  -2  13  -4    3.40
  -2  13   4    3.40
   2 -13  -4    3.40
   2 -13   4    3.40
   2  13  -4    3.40
   2  13   4    3.40
  -9  -8   0    0.00
  -9   8   0    0.00
   9  -8   0    0.00
   9   8   0    0.00
  -1  -2 -10    5.97
  -1  -2  10    5.97
  -1   2 -10    5.97
  -1   2  10    5.97
   1  -2 -10    5.97
   1  -2  10    5.97
   1   2 -10    5.97
   1   2  10    5.97
  -4  -9  -7    2.03
  -4  -9   7    2.03
  -4   9  -7    2.03
  -4   9   7    2.03
   4  -9  -7    2.03
   4  -9   7    2.03
   4   9  -7    2.03
   4   9   7    2.03
  -4  -4  -9    1.57
  -4  -4   9    1.57
  -4   4  -9    1.57
  -4   4   9    1.57
   4  -4  -9    1.57
   4  -4   9    1.57
   4   4  -9    1.57
   4   4   9    1.57
  -5   0  -9    2.26
  -5   0   9    2.26
   5   0  -9    2.26
   5   0   9    2.26
  -7  -7  -6    4.61
  -7  -7   6    4.61
  -7   7  -6    4.61
  -7   7   6    4.61
   7  -7  -6    4.61
   7  -7   6    4.61
   7   7  -6    4.61
   7   7   6    4.61
  -3  -8  -8    1.61
  -3  -8   8    1.61
  -3   8  -8    1.61
  -3   8   8    1.61
   3  -8  -8    1.61
   3  -8   8    1.61
   3   8  -8    1.61
   3   8   8    1.61
  -3 -11  -6    9.79
  -3 -11   6    9.79
  -3  11  -6    9.79
  -3  11   6    9.79
   3 -11  -6    9.79
   3 -11   6    9.79
   3  11  -6    9.79
   3  11   6    9.79
  -6 -12  -1    6.44
  -6 -12   1    6.44
  -6  12  -1    6.44
  -6  12   1    6.44
   6 -12  -1    6.44
   6 -12   1    6.44
   6  12  -1    6.44
   6  12   1    6.44
  -5  -1  -9    4.48
  -5  -1   9    4.48
  -5   1  -9    4.48
  -5   1   9    4.48
   5  -1  -9    4.48
   5  -1   9    4.48
   5   1  -9    4.48
   5   1   9    4.48
  -6  -4  -8    2.42
  -6  -4   8    2.42
  -6   4  -8    2.42
  -6   4   8    2.42
   6  -4  -8    2.42
   6  -4   8    2.42
   6   4  -8    2.42
   6   4   8    2.42
  -2   0 -10    6.62
  -2   0  10    6.62
   2   0 -10    6.62
   2   0  10    6.62
  -7 -11  -1    1.02
  -7 -11   1    1.02
  -7  11  -1    1.02
  -7  11   1    1.02
   7 -11  -1    1.02
   7 -11   1    1.02
   7  11  -1    1.02
   7  11   1    1.02
  -9  -8  -1    5.25
  -9  -8   1    5.25
  -9   8  -1    5.25
  -9   8   1    5.25
   9  -8  -1    5.25
   9  -8   1    5.25
   9   8  -1    5.25
   9   8   1    5.25
  -5  -6  -8    0.90
  -5  -6   8    0.90
  -5   6  -8    0.90
  -5   6   8    0.90
   5  -6  -8    0.90
   5  -6   8    0.90
   5   6  -8    0.90
   5   6   8    0.90
  -3 -12  -5    7.11
  -3 -12   5    7.11
  -3  12  -5    7.11
  -3  12   5    7.11
   3 -12  -5    7.11
   3 -12   5    7.11
   3  12  -5    7.11
   3  12   5    7.11
  -8  -8  -4    3.03
  -8  -8   4    3.03
  -8   8  -4    3.03
  -8   8   4    3.03
   8  -8  -4    3.03
   8  -8   4    3.03
   8   8  -4    3.03
   8   8   4    3.03
   0  -9  -8    0.00
   0  -9   8    0.00
   0   9  -8    0.00
   0   9   8    0.00
  -2 -14  -2    1.03
  -2 -14   2    1.03
  -2  14  -2    1.03
  -2  14   2    1.03
   2 -14  -2    1.03
   2 -14   2    1.03
   2  14  -2    1.03
   2  14   2    1.03
 -10   0  -4    4.83
 -10   0   4    4.83
  10   0  -4    4.83
  10   0   4    4.83
  -2  -1 -10    3.01
  -2  -1  10    3.01
  -2   1 -10    3.01
  -2   1  10    3.01
   2  -1 -10    3.01
   2  -1  10    3.01
   2   1 -10    3.01
   2   1  10    3.01
  -9  -4  -5    2.72
  -9  -4   5    2.72
  -9   4  -5    2.72
  -9   4   5    2.72
   9  -4  -5    2.72
   9  -4   5    2.72
   9   4  -5    2.72
   9   4   5    2.72
 -10  -5  -2    4.36
 -10  -5   2    4.36
 -10   5  -2    4.36
 -10   5   2    4.36
  10  -5  -2    4.36
  10  -5   2    4.36
  10   5  -2    4.36
  10   5   2    4.36
  -3 -14   0    0.00
  -3  14   0    0.00
   3 -14   0    0.00
   3  14   0    0.00
  -9  -7  -3    3.40
  -9  -7   3    3.40
  -9   7  -3    3.40
  -9   7   3    3.40
   9  -7  -3    3.40
   9  -7   3    3.40
   9   7  -3    3.40
   9   7   3    3.40
  -7  -5  -7    7.66
  -7  -5   7    7.66
  -7   5  -7    7.66
  -7   5   7    7.66
   7  -5  -7    7.66
   7  -5   7    7.66
   7   5  -7    7.66
   7   5   7    7.66
 -10  -1  -4    2.15
 -10  -1   4    2.15
 -10   1  -4    2.15
 -10   1   4    2.15
  10  -1  -4    2.15
  10  -1   4    2.15
  10   1  -4    2.15
  10   1   4    2.15
   0  -3 -10    0.00
   0  -3  10    0.00
   0   3 -10    0.00
   0   3  10    0.00
  -8  -5  -6    1.75
  -8  -5   6    1.75
  -8   5  -6    1.75
  -8   5   6    1.75
   8  -5  -6    1.75
   8  -5   6    1.75
   8   5  -6    1.75
   8   5   6    1.75
  -1  -9  -8    1.01
  -1  -9   8    1.01
  -1   9  -8    1.01
  -1   9   8    1.01
   1  -9  -8    1.01
   1  -9   8    1.01
   1   9  -8    1.01
   1   9   8    1.01
  -6  -7  -7    3.90
  -6  -7   7    3.90
  -6   7  -7    3.90
  -6   7   7    3.90
   6  -7  -7    3.90
   6  -7   7    3.90
   6   7  -7    3.90
   6   7   7    3.90
 -10  -4  -3    1.29
 -10  -4   3    1.29
 -10   4  -3    1.29
 -10   4   3    1.29
  10  -4  -3    1.29
  10  -4   3    1.29
  10   4  -3    1.29
  10   4   3    1.29
  -9  -6  -4    6.76
  -9  -6   4    6.76
  -9   6  -4    6.76
  -9   6   4    6.76
   9  -6  -4    6.76
   9  -6   4    6.76
   9   6  -4    6.76
   9   6   4    6.76
  -5  -2  -9    0.11
  -5  -2   9    0.11
  -5   2  -9    0.11
  -5   2   9    0.11
   5  -2  -9    0.11
   5  -2   9    0.11
   5   2  -9    0.11
   5   2   9    0.11
  -5 -13   0    0.00
  -5  13   0    0.00
   5 -13   0    0.00
   5  13   0    0.00
  -8  -9  -3    1.97
  -8  -9   3    1.97
  -8   9  -3    1.97
  -8   9   3    1.97
   8  -9  -3    1.97
   8  -9   3    1.97
   8   9  -3    1.97
   8   9   3    1.97
   0  -7  -9    3.09
   0  -7   9    3.09
   0   7  -9    3.09
   0   7   9    3.09
  -3 -14  -1    2.36
  -3 -14   1    2.36
  -3  14  -1    2.36
  -3  14   1    2.36
   3 -14  -1    2.36
   3 -14   1    2.36
   3  14  -1    2.36
   3  14   1    2.36
  -8   0  -7    2.00
  -8   0   7    2.00
   8   0  -7    2.00
   8   0   7    2.00
  -1  -3 -10    7.36
  -1  -3  10    7.36
  -1   3 -10    7.36
  -1   3  10    7.36
   1  -3 -10    7.36
   1  -3  10    7.36
   1   3 -10    7.36
   1   3  10    7.36
   0 -14  -3    0.00
   0 -14   3    0.00
   0  14  -3    0.00
   0  14   3    0.00
  -8  -7  -5    4.07
  -8  -7   5    4.07
  -8   7  -5    4.07
  -8   7   5    4.07
   8  -7  -5    4.07
   8  -7   5    4.07
   8   7  -5    4.07
   8   7   5    4.07
  -8 -10   0   12.01
  -8  10   0   12.01
   8 -10   0   12.01
   8  10   0   12.01
  -2  -2 -10    7.26
  -2  -2  10    7.26
  -2   2 -10    7.26
  -2   2  10    7.26
   2  -2 -10    7.26
   2  -2  10    7.26
   2   2 -10    7.26
   2   2  10    7.26
 -10  -6   0    1.23
 -10   6   0    1.23
  10  -6   0    1.23
  10   6   0    1.23
  -8  -1  -7    6.27
  -8  -1   7    6.27
  -8   1  -7    6.27
  -8   1   7    6.27
   8  -1  -7    6.27
   8  -1   7    6.27
   8   1  -7    6.27
   8   1   7    6.27
  -6 -10  -5    0.97
  -6 -10   5    0.97
  -6  10  -5    0.97
  -6  10   5    0.97
   6 -10  -5    0.97
   6 -10   5    0.97
   6  10  -5    0.97
   6  10   5    0.97
 -10  -2  -4    5.76
 -10  -2   4    5.76
 -10   2  -4    5.76
 -10   2   4    5.76
  10  -2  -4    5.76
  10  -2   4    5.76
  10   2  -4    5.76
  10   2   4    5.76
  -1  -7  -9    0.05
  -1  -7   9    0.05
  -1   7  -9    0.05
  -1   7   9    0.05
   1  -7  -9    0.05
   1  -7   9    0.05
   1   7  -9    0.05
   1   7   9    0.05
  -5 -13  -1    3.01
  -5 -13   1    3.01
  -5  13  -1    3.01
  -5  13   1    3.01
   5 -13  -1    3.01
   5 -13   1    3.01
   5  13  -1    3.01
   5  13   1    3.01
  -3 -10  -7    1.26
  -3 -10   7    1.26
  -3  10  -7    1.26
  -3  10   7    1.26
   3 -10  -7    1.26
   3 -10   7    1.26
   3  10  -7    1.26
   3  10   7    1.26
  -4 -13  -3    1.46
  -4 -13   3    1.46
  -4  13  -3    1.46
  -4  13   3    1.46
   4 -13  -3    1.46
   4 -13   3    1.46
   4  13  -3    1.46
   4  13   3    1.46
  -1 -14  -3    4.00
  -1 -14   3    4.00
  -1  14  -3    4.00
  -1  14   3    4.00
   1 -14  -3    4.00
   1 -14   3    4.00
   1  14  -3    4.00
   1  14   3    4.00
 -11   0   0    0.00
  11   0   0    0.00
  -8 -10  -1    4.51
  -8 -10   1    4.51
  -8  10  -1    4.51
  -8  10   1    4.51
   8 -10  -1    4.51
   8 -10   1    4.51
   8  10  -1    4.51
   8  10   1    4.51
  -6 -12  -2    0.44
  -6 -12   2    0.44
  -6  12  -2    0.44
  -6  12   2    0.44
   6 -12  -2    0.44
   6 -12   2    0.44
   6  12  -2    0.44
   6  12   2    0.44
  -5 -11  -5    2.10
  -5 -11   5    2.10
  -5  11  -5    2.10
  -5  11   5    2.10
   5 -11  -5    2.10
   5 -11   5    2.10
   5  11  -5    2.10
   5  11   5    2.10
  -7 -11  -2    4.98
  -7 -11   2    4.98
  -7  11  -2    4.98
  -7  11   2    4.98
   7 -11  -2    4.98
   7 -11   2    4.98
   7  11  -2    4.98
   7  11   2    4.98
 -10  -6  -1    4.75
 -10  -6   1    4.75
 -10   6  -1    4.75
 -10   6   1    4.75
  10  -6  -1    4.75
  10  -6   1    4.75
  10   6  -1    4.75
  10   6   1    4.75
  -3  -6  -9    2.75
  -3  -6   9    2.75
  -3   6  -9    2.75
  -3   6   9    2.75
   3  -6  -9    2.75
   3  -6   9    2.75
   3   6  -9    2.75
   3   6   9    2.75
  -9  -8  -2   10.62
  -9  -8   2   10.62
  -9   8  -2   10.62
  -9   8   2   10.62
   9  -8  -2   10.62
   9  -8   2   10.62
   9   8  -2   10.62
   9   8   2   10.62
   0 -12  -6    3.93
   0 -12   6    3.93
   0  12  -6    3.93
   0  12   6    3.93
 -11  -1   0    0.00
 -11   1   0    0.00
  11  -1   0    0.00
  11   1   0    0.00
  -3 -13  -4    9.70
  -3 -13   4    9.70
  -3  13  -4    9.70
  -3  13   4    9.70
   3 -13  -4    9.70
   3 -13   4    9.70
   3  13  -4    9.70
   3  13   4    9.70
  -7   0  -8    2.24
  -7   0   8    2.24
   7   0  -8    2.24
   7   0   8    2.24
  -6 -11  -4    5.21
  -6 -11   4    5.21
  -6  11  -4    5.21
  -6  11   4    5.21
   6 -11  -4    5.21
   6 -11   4    5.21
   6  11  -4    5.21
   6  11   4    5.21
  -5 -10  -6    7.53
  -5 -10   6    7.53
  -5  10  -6    7.53
  -5  10   6    7.53
   5 -10  -6    7.53
   5 -10   6    7.53
   5  10  -6    7.53
   5  10   6    7.53
  -9   0  -6   11.58
  -9   0   6   11.58
   9   0  -6   11.58
   9   0   6   11.58
  -8  -2  -7    4.96
  -8  -2   7    4.96
  -8   2  -7    4.96
  -8   2   7    4.96
   8  -2  -7    4.96
   8  -2   7    4.96
   8   2  -7    4.96
   8   2   7    4.96
  -2  -9  -8    4.12
  -2  -9   8    4.12
  -2   9  -8    4.12
  -2   9   8    4.12
   2  -9  -8    4.12
   2  -9   8    4.12
   2   9  -8    4.12
   2   9   8    4.12
  -4  -5  -9    2.10
  -4  -5   9    2.10
  -4   5  -9    2.10
  -4   5   9    2.10
   4  -5  -9    2.10
   4  -5   9    2.10
   4   5  -9    2.10
   4   5   9    2.10
 -11   0  -1    8.35
 -11   0   1    8.35
  11   0  -1    8.35
  11   0   1    8.35
  -5  -3  -9    5.33
  -5  -3   9    5.33
  -5   3  -9    5.33
  -5   3   9    5.33
   5  -3  -9    5.33
   5  -3   9    5.33
   5   3  -9    5.33
   5   3   9    5.33
  -6  -9  -6    1.59
  -6  -9   6    1.59
  -6   9  -6    1.59
  -6   9   6    1.59
   6  -9  -6    1.59
   6  -9   6    1.59
   6   9  -6    1.59
   6   9   6    1.59
  -7  -1  -8    0.63
  -7  -1   8    0.63
  -7   1  -8    0.63
  -7   1   8    0.63
   7  -1  -8    0.63
   7  -1   8    0.63
   7   1  -8    0.63
   7   1   8    0.63
  -1 -12  -6    4.15
  -1 -12   6    4.15
  -1  12  -6    4.15
  -1  12   6    4.15
   1 -12  -6    4.15
   1 -12   6    4.15
   1  12  -6    4.15
   1  12   6    4.15
  -9  -1  -6    3.71
  -9  -1   6    3.71
  -9   1  -6    3.71
  -9   1   6    3.71
   9  -1  -6    3.71
   9  -1   6    3.71
   9   1  -6    3.71
   9   1   6    3.71
 -11  -1  -1    0.61
 -11  -1   1    0.61
 -11   1  -1    0.61
 -11   1   1    0.61
  11  -1  -1    0.61
  11  -1   1    0.61
  11   1  -1    0.61
  11   1   1    0.61
   0  -4 -10    1.52
   0  -4  10    1.52
   0   4 -10    1.52
   0   4  10    1.52
  -7  -9  -5    2.68
  -7  -9   5    2.68
  -7   9  -5    2.68
  -7   9   5    2.68
   7  -9  -5    2.68
   7  -9   5    2.68
   7   9  -5    2.68
   7   9   5    2.68
  -3   0 -10    6.81
  -3   0  10    6.81
   3   0 -10    6.81
   3   0  10    6.81
  -6  -5  -8    2.89
  -6  -5   8    2.89
  -6   5  -8    2.89
  -6   5   8    2.89
   6  -5  -8    2.89
   6  -5   8    2.89
   6   5  -8    2.89
   6   5   8    2.89
  -2  -3 -10    4.83
  -2  -3  10    4.83
  -2   3 -10    4.83
  -2   3  10    4.83
   2  -3 -10    4.83
   2  -3  10    4.83
   2   3 -10    4.83
   2   3  10    4.83
   0 -13  -5    6.84
   0 -13   5    6.84
   0  13  -5    6.84
   0  13   5    6.84
  -7 -10  -4    7.69
  -7 -10   4    7.69
  -7  10  -4    7.69
  -7  10   4    7.69
   7 -10  -4    7.69
   7 -10   4    7.69
   7  10  -4    7.69
   7  10   4    7.69
  -3 -14  -2    5.51
  -3 -14   2    5.51
  -3  14  -2    5.51
  -3  14   2    5.51
   3 -14  -2    5.51
   3 -14   2    5.51
   3  14  -2    5.51
   3  14   2    5.51
 -10  -3  -4    1.42
 -10  -3   4    1.42
 -10   3  -4    1.42
 -10   3   4    1.42
  10  -3  -4    1.42
  10  -3   4    1.42
  10   3  -4    1.42
  10   3   4    1.42
 -11  -2   0    0.00
 -11   2   0    0.00
  11  -2   0    0.00
  11   2   0    0.00
  -3  -1 -10    5.70
  -3  -1  10    5.70
  -3   1 -10    5.70
  -3   1  10    5.70
   3  -1 -10    5.70
   3  -1  10    5.70
   3   1 -10    5.70
   3   1  10    5.70
   0 -11  -7   12.13
   0 -11   7   12.13
   0  11  -7   12.13
   0  11   7   12.13
  -9  -5  -5    7.29
  -9  -5   5    7.29
  -9   5  -5    7.29
  -9   5   5    7.29
   9  -5  -5    7.29
   9  -5   5    7.29
   9   5  -5    7.29
   9   5   5    7.29
  -2  -7  -9    6.83
  -2  -7   9    6.83
  -2   7  -9    6.83
  -2   7   9    6.83
   2  -7  -9    6.83
   2  -7   9    6.83
   2   7  -9    6.83
   2   7   9    6.83
  -1  -4 -10    0.84
  -1  -4  10    0.84
  -1   4 -10    0.84
  -1   4  10    0.84
   1  -4 -10    0.84
   1  -4  10    0.84
   1   4 -10    0.84
   1   4  10    0.84
  -5 -12  -4    0.63
  -5 -12   4    0.63
  -5  12  -4    0.63
  -5  12   4    0.63
   5 -12  -4    0.63
   5 -12   4    0.63
   5  12  -4    0.63
   5  12   4    0.63
  -2 -14  -3    1.03
  -2 -14   3    1.03
  -2  14  -3    1.03
  -2  14   3    1.03
   2 -14  -3    1.03
   2 -14   3    1.03
   2  14  -3    1.03
   2  14   3    1.03
  -1 -13  -5    8.75
  -1 -13   5    8.75
  -1  13  -5    8.75
  -1  13   5    8.75
   1 -13  -5    8.75
   1 -13   5    8.75
   1  13  -5    8.75
   1  13   5    8.75
  -7  -2  -8    0.21
  -7  -2   8    0.21
  -7   2  -8    0.21
  -7   2   8    0.21
   7  -2  -8    0.21
   7  -2   8    0.21
   7   2  -8    0.21
   7   2   8    0.21
  -5 -13  -2    6.32
  -5 -13   2    6.32
  -5  13  -2    6.32
  -5  13   2    6.32
   5 -13  -2    6.32
   5 -13   2    6.32
   5  13  -2    6.32
   5  13   2    6.32
  -9  -2  -6    2.90
  -9  -2   6    2.90
  -9   2  -6    2.90
  -9   2   6    2.90
   9  -2  -6    2.90
   9  -2   6    2.90
   9   2  -6    2.90
   9   2   6    2.90
 -10  -5  -3    0.17
 -10  -5   3    0.17
 -10   5  -3    0.17
 -10   5   3    0.17
  10  -5  -3    0.17
  10  -5   3    0.17
  10   5  -3    0.17
  10   5   3    0.17
 -11  -2  -1    0.65
 -11  -2   1    0.65
 -11   2  -1    0.65
 -11   2   1    0.65
  11  -2  -1    0.65
  11  -2   1    0.65
  11   2  -1    0.65
  11   2   1    0.65
  -1 -11  -7    4.76
  -1 -11   7    4.76
  -1  11  -7    4.76
  -1  11   7    4.76
   1 -11  -7    4.76
   1 -11   7    4.76
   1  11  -7    4.76
   1  11   7    4.76
  -8 -10  -2    7.78
  -8 -10   2    7.78
  -8  10  -2    7.78
  -8  10   2    7.78
   8 -10  -2    7.78
   8 -10   2    7.78
   8  10  -2    7.78
   8  10   2    7.78
  -4  -8  -8    2.34
  -4  -8   8    2.34
  -4   8  -8    2.34
  -4   8   8    2.34
   4  -8  -8    2.34
   4  -8   8    2.34
   4   8  -8    2.34
   4   8   8    2.34
  -4 -11  -6    6.38
  -4 -11   6    6.38
  -4  11  -6    6.38
  -4  11   6    6.38
   4 -11  -6    6.38
   4 -11   6    6.38
   4  11  -6    6.38
   4  11   6    6.38
 -10  -6  -2    3.27
 -10  -6   2    3.27
 -10   6  -2    3.27
 -10   6   2    3.27
  10  -6  -2    3.27
  10  -6   2    3.27
  10   6  -2    3.27
  10   6   2    3.27
  -8  -3  -7    5.64
  -8  -3   7    5.64
  -8   3  -7    5.64
  -8   3   7    5.64
   8  -3  -7    5.64
   8  -3   7    5.64
   8   3  -7    5.64
   8   3   7    5.64
  -7  -6  -7    1.75
  -7  -6   7    1.75
  -7   6  -7    1.75
  -7   6   7    1.75
   7  -6  -7    1.75
   7  -6   7    1.75
   7   6  -7    1.75
   7   6   7    1.75
  -4 -12  -5    2.12
  -4 -12   5    2.12
  -4  12  -5    2.12
  -4  12   5    2.12
   4 -12  -5    2.12
   4 -12   5    2.12
   4  12  -5    2.12
   4  12   5    2.12
  -3  -2 -10    1.79
  -3  -2  10    1.79
  -3   2 -10    1.79
  -3   2  10    1.79
   3  -2 -10    1.79
   3  -2  10    1.79
   3   2 -10    1.79
   3   2  10    1.79
  -8  -6  -6    2.58
  -8  -6   6    2.58
  -8   6  -6    2.58
  -8   6   6    2.58
   8  -6  -6    2.58
   8  -6   6    2.58
   8   6  -6    2.58
   8   6   6    2.58
  -5  -7  -8    0.64
  -5  -7   8    0.64
  -5   7  -8    0.64
  -5   7   8    0.64
   5  -7  -8    0.64
   5  -7   8    0.64
   5   7  -8    0.64
   5   7   8    0.64
  -2 -12  -6    0.06
  -2 -12   6    0.06
  -2  12  -6    0.06
  -2  12   6    0.06
   2 -12  -6    0.06
   2 -12   6    0.06
   2  12  -6    0.06
   2  12   6    0.06
 -11   0  -2    4.87
 -11   0   2    4.87
  11   0  -2    4.87
  11   0   2    4.87
  -4 -14   0    3.12
  -4  14   0    3.12
   4 -14   0    3.12
   4  14   0    3.12
  -7  -8  -6   12.43
  -7  -8   6   12.43
  -7   8  -6   12.43
  -7   8   6   12.43
   7  -8  -6   12.43
   7  -8   6   12.43
   7   8  -6   12.43
   7   8   6   12.43
   0 -15   0    0.00
   0  15   0    0.00
  -5  -9  -7    3.51
  -5  -9   7    3.51
  -5   9  -7    3.51
  -5   9   7    3.51
   5  -9  -7    3.51
   5  -9   7    3.51
   5   9  -7    3.51
   5   9   7    3.51
 -11  -3   0    0.00
 -11   3   0    0.00
  11  -3   0    0.00
  11   3   0    0.00
  -5  -4  -9    0.17
  -5  -4   9    0.17
  -5   4  -9    0.17
  -5   4   9    0.17
   5  -4  -9    0.17
   5  -4   9    0.17
   5   4  -9    0.17
   5   4   9    0.17
 -11  -1  -2    3.28
 -11  -1   2    3.28
 -11   1  -2    3.28
 -11   1   2    3.28
  11  -1  -2    3.28
  11  -1   2    3.28
  11   1  -2    3.28
  11   1   2    3.28
  -9  -9   0    0.00
  -9   9   0    0.00
   9  -9   0    0.00
   9   9   0    0.00
  -9  -7  -4    1.66
  -9  -7   4    1.66
  -9   7  -4    1.66
  -9   7   4    1.66
   9  -7  -4    1.66
   9  -7   4    1.66
   9   7  -4    1.66
   9   7   4    1.66
  -2  -4 -10    0.37
  -2  -4  10    0.37
  -2   4 -10    0.37
  -2   4  10    0.37
   2  -4 -10    0.37
   2  -4  10    0.37
   2   4 -10    0.37
   2   4  10    0.37
  -4 -14  -1    0.62
  -4 -14   1    0.62
  -4  14  -1    0.62
  -4  14   1    0.62
   4 -14  -1    0.62
   4 -14   1    0.62
   4  14  -1    0.62
   4  14   1    0.62
  -6 -12  -3    2.88
  -6 -12   3    2.88
  -6  12  -3    2.88
  -6  12   3    2.88
   6 -12  -3    2.88
   6 -12   3    2.88
   6  12  -3    2.88
   6  12   3    2.88
  -1 -15   0    0.00
  -1  15   0    0.00
   1 -15   0    0.00
   1  15   0    0.00
  -7  -3  -8    0.31
  -7  -3   8    0.31
  -7   3  -8    0.31
  -7   3   8    0.31
   7  -3  -8    0.31
   7  -3   8    0.31
   7   3  -8    0.31
   7   3   8    0.31
  -7 -11  -3    3.27
  -7 -11   3    3.27
  -7  11  -3    3.27
  -7  11   3    3.27
   7 -11  -3    3.27
   7 -11   3    3.27
   7  11  -3    3.27
   7  11   3    3.27
  -2 -13  -5    0.51
  -2 -13   5    0.51
  -2  13  -5    0.51
  -2  13   5    0.51
   2 -13  -5    0.51
   2 -13   5    0.51
   2  13  -5    0.51
   2  13   5    0.51
   0 -15  -1    3.52
   0 -15   1    3.52
   0  15  -1    3.52
   0  15   1    3.52
  -9  -3  -6    6.07
  -9  -3   6    6.07
  -9   3  -6    6.07
  -9   3   6    6.07
   9  -3  -6    6.07
   9  -3   6    6.07
   9   3  -6    6.07
   9   3   6    6.07
  -9  -8  -3    4.09
  -9  -8   3    4.09
  -9   8  -3    4.09
  -9   8   3    4.09
   9  -8  -3    4.09
   9  -8   3    4.09
   9   8  -3    4.09
   9   8   3    4.09
  -3  -9  -8    0.97
  -3  -9   8    0.97
  -3   9  -8    0.97
  -3   9   8    0.97
   3  -9  -8    0.97
   3  -9   8    0.97
   3   9  -8    0.97
   3   9   8    0.97
 -10  -4  -4    4.27
 -10  -4   4    4.27
 -10   4  -4    4.27
 -10   4   4    4.27
  10  -4  -4    4.27
  10  -4   4    4.27
  10   4  -4    4.27
  10   4   4    4.27
 -11  -3  -1    2.49
 -11  -3   1    2.49
 -11   3  -1    2.49
 -11   3   1    2.49
  11  -3  -1    2.49
  11  -3   1    2.49
  11   3  -1    2.49
  11   3   1    2.49
  -2 -11  -7    1.59
  -2 -11   7    1.59
  -2  11  -7    1.59
  -2  11   7    1.59
   2 -11  -7    1.59
   2 -11   7    1.59
   2  11  -7    1.59
   2  11   7    1.59
 -10  -7   0    5.64
 -10   7   0    5.64
  10  -7   0    5.64
  10   7   0    5.64
  -9  -9  -1    1.56
  -9  -9   1    1.56
  -9   9  -1    1.56
  -9   9   1    1.56
   9  -9  -1    1.56
   9  -9   1    1.56
   9   9  -1    1.56
   9   9   1    1.56
  -8  -9  -4    4.33
  -8  -9   4    4.33
  -8   9  -4    4.33
  -8   9   4    4.33
   8  -9  -4    4.33
   8  -9   4    4.33
   8   9  -4    4.33
   8   9   4    4.33
  -6  -8  -7    2.81
  -6  -8   7    2.81
  -6   8  -7    2.81
  -6   8   7    2.81
   6  -8  -7    2.81
   6  -8   7    2.81
   6   8  -7    2.81
   6   8   7    2.81
  -4 -10  -7    4.42
  -4 -10   7    4.42
  -4  10  -7    4.42
  -4  10   7    4.42
   4 -10  -7    4.42
   4 -10   7    4.42
   4  10  -7    4.42
   4  10   7    4.42
   0  -5 -10    0.00
   0  -5  10    0.00
   0   5 -10    0.00
   0   5  10    0.00
  -3  -3 -10    1.48
  -3  -3  10    1.48
  -3   3 -10    1.48
  -3   3  10    1.48
   3  -3 -10    1.48
   3  -3  10    1.48
   3   3 -10    1.48
   3   3  10    1.48
 -11  -2  -2    2.78
 -11  -2   2    2.78
